"product_id";"short_descr"
"149";"With the Cygnett CY-3-MP Micro Mini Rechargeable Speaker, in Pink, you can take your music with you. With 3 hours of music anywhere, anytime you can enjoy your music while lying on the beach, relaxing in the garden or soaking in the bath. The wireless and earphone-free stereo souond is ideal for private listening.<BR><BR><UL><LI>Pink micro mini rechargeable speaker<LI>Wireless and earphone-free stereo sound ideal for private listing<LI>Rechargeable Lithium-ion battery for 3 hours of playtime<LI>Charge via USB cable (included)<LI>Dual 2W speakers for dynamic audio quality<LI>Built-in amplifier for dynamic sound<LI>Connect to iPhone, iPod, MP3 player, computer or any line-out audio device<LI>Simple to recharge via computer USB port or USB power adapter (sold separately)<LI>Lightweight, portable and powerful<LI>Perfect for travelling or for home or office use</LI></UL><BR>"
"150";"With the iLive ISP191B Speaker System for iPhone/iPod is made to charge iPhones/iPods and allow you to play music through the built-in speakers. It has digital volume control for easy sound adjustment on the 2-channel stereo speakers. It securely holds and charges your iPhone/iPod and can be rotated for either portrait or landscape orientation, making it a great addition to your iPhone/iPod. The app-enhanced features include a clock display, alarm, weather, nature sounds, and a photo slideshow with background music. The dock has a composite video output jack, and a 3.5mm audio input so you can plug in additional devices if desired.<BR><BR><UL><LI>Made for iPod and iPhone<LI>Plays and charges docked iPod and iPhone<LI>App-enhanced: clock display, alarm, weather, nature sounds, and photo slide show with music background<LI>Rotating dock for iPod and iPhone for portrait or landscape orientation<LI>Composite video output<LI>3.5mm audio input<LI>2 channel stereo sound<LI>Built-in stereo speakers<LI>Digital volume control<LI>Plastic speaker grill</LI></UL><BR>Retail box dimensions: 10.03'' H x 3.18'' D x 8.46'' W Retail box weight: 1.43 lbs."
"151";"The iLive ISP 209B Portable Dock for iPhone/iPod with Alarm makes it easy to share music from your iPod or iPhone just about anywhere. Its built-in stereo speakers deliver clear sound and you can connect the ISP209 to a TV (A/V cable not included) to view your iPod videos on the big screen. The system's remote lets you control the basic functions of your iPod, as well as adjust the volume. The ISP209 can operate on four AA batteries (available separately), or you can use the supplied AC adapter. When plugged into a wall outlet, the ISP209 automatically charges your docked player. An included nylon carry case keeps everything organized when you travel.<BR><BR><UL><LI>Dock plays and charges iPhone and iPod<LI>Integrated speakers<LI>Dual alarm; Remote<LI>Digital clockk with adjustable sleep timer<LI>Digital volume control<LI>Auxiliary iinput for iPod shuffle and other audio devices<LI>00.9 in. LCD display with white backlight<LI>Gradual wake; Wake to iPod or buzzer<LI>Battery compartment requires 4AA batteries and 2AAA batteries (not included)<LI>Battery backup; AC power</LI></UL><BR>Retail box dimensions: 10.03'' H x 8.46'' D x 3.18'' W Retail box weight: 1.43 lbs."
"152";" "
"153";"PORTABLE CD/RADIO/STEREO CASSETTE PLAYER/RECORDER with REMOTE CONTROL<BR><BR><UL><LI>Top loading disc player<LI>Programmable track memory; 1 bit D/A converter<LI>Play/pause, search, repeat (one or all) functions<LI>2-digit LED display<LI>AM/FM stereo tuner<LI>Full auto stop cassette player/recorder<LI>2-way cassette recording (CD and radio)<LI>One-touch automatic level control recording<LI>Wide range speaker system<LI>Full function remote control</LI></UL><BR>"
"156";"The GPX BCD2306DP Portable CD Player with AM/FM Radio allows you to take music with you anywhere you go. Great for the bedroom, home office or for kids this CD player features digital readout and digital LCD display, AM/FM stereo, vertical load CD playback, programmable tracks, and remote control. The player is compatible with CD/CD-RCD-RW audio, has a 3.5mm headphone jack and AC/DC operation.<BR><BR><UL><LI>Vertical-load CD playback<LI>AM/FM radio<LI>Digital readout<LI>Digital LCD display<LI>Dual speakers built-in<LI>Line-in jack, 3.5mm type<LI>Headphone jack<LI>Remote control for CD<LI>Plays CD/CD-R/CD-RW audio tracks<LI>AC/DC dual power</LI></UL><BR>Retail box dimensions: 6.75'' H x 14'' D x 9.25'' W Retail box weight: 5.6 lbs."
"157";"The iLive IBP181B Portable Music System with Dock for iPod and iPhone is great for taking to the beach, gym, workshop or just using at home or on the front porch. A sturdy handle is built-in for easy carrying wherever you want to take the system. An iPod and iPhone last user settings memory enables you to personalize your unit. A PLL FM radio with 10 station presets and a telescopic antenna is built-into each system. Built-in speakers with cloth speaker grills and digital volume control add to the style and function of this good looking iPhone/iPod accessory. The 3.5mm audio line input jack allows you to plug in external devices to play your music through the speakers on this system.<BR><BR><UL><LI>Made for iPod and iPhone<LI>Plays and charges docked iPod and iPhone<LI>Universal dock for iPod and iPhone: supports universal dock adapters<LI>FM radio (PLL) with station memory presets (10 FM)<LI>Last user settings memory<LI>Telescopic FM antenna<LI>Digital volume control<LI>Built-in speakers with cloth speaker grill<LI>3.5mm audio input<LI>DC power input: requires an AC/DC power adapter (included)</LI></UL><BR>Retail box dimensions: 16.5'' H x 7'' D x 9.75'' W Retail box weight: 6.45 lbs."
"158";"With the iLive IBP301B App Enhanced Boombox for iPhone/iPod you can take your music on the go or stay at home. This sleek and stylish portable boom box features digital FM stereo and docking station for iPhone and iPod. It also includes digital volume control, last user settings memory and LCD display with white backlight. It supports universal docking brackets and comes with cloth-covered speaker grill. The FM radio has station memory presets and the unit includes bass and treble controls and digital volume control.<BR><BR><UL><LI>Made for iPod and iPhone<LI>Plays and charges docked iPhod and iPhone (universal dock)<LI>0.6 in. negative LCD display with white backlight<LI>APP enhanced<LI>FM radio with station memory presets<LI>Telescopic antenna<LI>Full function remote control<LI>Built-in stereo speakers with cloth speaker grill<LI>3.5mm audio input<LI>DC battery power: requires 4 C size batteries (not included)</LI></UL><BR>Retail box dimensions: 8.97'' H x 14.76'' L x 7.2'' W Retail box weight: 4.85 lbs."
"159";"Wake up to the Coby CRA108BLK Digital AM/FM Jumbo Alarm Clock Radio. Its simple, sleek design goes with any interior. Large, easy-to-read numbers and a two-level dimmable 1.8 inch LED display make this a convenient fixture in any room. It features sensitive AM/FM tuner, alarm clock with sleep/snooze timers and wake to music or buzzer.<BR><BR><UL><LI>Digital clock with jumbo 1.8 inch LED display<LI>Two-level dimmable display<LI>Large easy-to-read numbers<LI>Sensitive AM/FM tuner<LI>Alarm clock with sleep/snooze timers<LI>Wake to music or buzzer<LI>3.5mm audio line-in jack for use with any portable audio device<LI>Battery backup with 9V battery (NOT included)<LI>Power Input/Output: AC 110V<LI>FCC approved</LI></UL><BR>Retail box dimensions: 4.13'' H x 5.91'' D x 11.65'' W Retail box weight: 2 lbs."
"161";" "
"163";"The GPX C280 Sunrise Light AM/FM Clock Radio gradually brightens while you wake to radio or alarm. The sunset light gradually dims as you fall asleep. Turn the night light on anytime extra light is needed. Listen to the AM/FM radio or connect an MP3 player to listen to your favorite music.<BR><BR><UL><LI>Sunrise light AM/FM Radio<LI>Alarm<LI>Digital clock<LI>Snooze<LI>Sleep timer for LED light<LI>Wake to radio, buzzer and light<LI>Gradual wake<LI>0.9 in. red LED display<LI>Dimmer control<LI>AC power: built-in AC cord</LI></UL><BR>Retail box dimensions: 6.63'' H x 8.89'' L x 5.25'' W Retail box weight: 1.9 lbs."
"164";"The iLive ICP101B Clock Radio for iPhone/iPod, in Black, plays and charges your iPhone/iPod while you sleep. When you wake up, your iPhone/iPod will be charged and ready to go. A PLL FM radio with 10 station presets lets you save your favorite stations for listening at any time. The digital clock with a 0.6 inch negative LCD white backlit display has a sleep timer and snooze button, with a gradual wake to iPhone, iPod, radio or alarm option. Built-in speakers and digital volume control with a 3.5mm audio input jack make this alarm clock radio an all-purpose choice for iPhone/iPod users.<BR><BR><UL><LI>Black dual alarm clock radio plays and charges docked iPhone/iPod<LI>0.6-inch negative LCD display with white backlight<LI>FM radio (PLL) with station memory presets (10)<LI>Last users setting memory<LI>Gradual wake to iPhone, iPod, radio or alarm<LI>Digital clock with sleep timer and snooze function<LI>3.5mm audio input<LI>Digital volume control<LI>Built-in speakers<LI>DC power input: requires an AC/DC power adapter (included)</LI></UL><BR>Retail box dimensions: 11.81: H x 5.9'' D x 7.87'' W Retail box weight: 3.63 lbs."
"165";"The iLive ICP211B Clock Radio for iPhone/iPod with Alarm plays and charges docked iPod and iPhone. You can wake to iPod/iPhone, radio or buzzer or gradually wake to iPod/iPhone or radio. It includes LCD display with white backlight, 20 FM station memory presets and built-in speakers. The digital clock features alarm, snooze, and sleep timer.<BR><BR><UL><LI>Clock radio for iPhone/iPod<LI>Plays and charges docked iPod and iPhone<LI>Digital tune FM radio<LI>20 station memory prests<LI>Auto time sync withiPod/iPhone<LI>Digital clock; Alarm; Snooze; Sleep timer<LI>Wake to iPod/iPhone, radio or buzzer<LI>Gradual wake to iPod/iPhone or radio<LI>Negative LCD display with white backlight; 3.5mm audio input<LI>Digital volume control; Built-in speakers</LI></UL><BR>Retail box dimensions: 5.9'' H x 4.9'' L x 5.11'' W Retail box weight: 1.19 lbs."
"166";"The iLive ICP360 Changing Color Clock Radio for iPhone/iPod plays and charges your iPhone and iPod. This clock radio has powered speakers to deliver maximum sound anywhere. Dual alarms allow you to wake to iPod and iPhone, FM radio or alarm. Wake and fall asleep with this color changing clock radio. Select a color to match your mood or watch a spectrum of colors continuously change. When you wake, iPod will be charged and ready to go. It also features dual alarm clock with snooze/sleep functionality.<BR><BR><UL><LI>Plays and charges docked iPod and iPhone<LI>Multiple color combinations; Rainbow color mode<LI>Digital tune FM radio<LI>20 station memory presets<LI>Dual alarms; Digital clock with white LCD display<LI>Snooze; Sleep timer; Dimmer and digital volume control<LI>Wake to iPhone/iPod, radio or buzzer<LI>Built-in colorful night light LED<LI>Supports Universal docking brackets<LI>AC power: built-in AC power cable</LI></UL><BR>Retail box dimensions: 6.5'' H x 9.16'' L x 4.5'' W Retail box weight: 2.65 lbs."
"167";"The iLive ICP601B iLive Clock Radio for iPhone/iPod with docking and recharging for iPod and iPhone makes waking up just a little easier. A 0.8-inch negative LCD display with white backlight and auxiliary input for iPod, iPhone and other audio devices makes mornings more enjoyable. Wake up to buzzer, radio or your own iPod or iPhone selections. Includes sleep timer, snooze and dimmer control. An integrated battery backup enables the clock to keep time even when the AC power is out.<BR><BR><UL><LI>Dual alarm clock radio plays and charges docked iPhone/iPod<LI>Universal dock for iPhone/iPod: supports universal dock adapters<LI>0.8-inch negative LCD display with white backlight<LI>FM radio (PLL) with station memory presets (20)<LI>FM wire antenna<LI>Preset EQ<LI>Last channel memory<LI>Gradual wake to iPhone, iPod, radio or alarm<LI>Digital clock with sleep timer and snooze function<LI>Built-in speakers and built-in AC power cable</LI></UL><BR>Retail box dimensions: 8.3'' H x9.81'' D x 6.94'' W Retail box dimensions: 3.65 lbs."
